"","Country","country_region_code","sub_region_1","sub_region_2","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Movement","Date","Province","DateLockDown","Type","Reference","Lock","Date_1confirmed","Date_1death","TotalCases","TotalDeaths","Google","DaysDuration","DaysLockDownStart","Days_LockDown_1case","Days_LockDown_1death","Democracy","Democraticness","Civil","Opression","Wave","Temperature","TemperatureBfr","TemperatureAftr","TemperatureDif","Humidity","HumidityBfr","HumidityAftr","HumidityDif","Country.Code.x","Indicator_GDP","GDP_pc","Indicator_unemployment","Unemployment","Indicator.Name.Communicable","Death_disease","Indicator.Name.Population1564","Age_1564","Indicator.Name.65up","Age_65up","log_GDP_pc","ï..Country.Name","Indicator.Name","Hospital_b1000","ElectionYear","ElectionWin","Country.Code.y","Country.Code","ROL","isocode","patience","risktaking","posrecip","negrecip","altruism","trust","Region","Population","Area_sq_mi","Pop_Density_sq_mi","Coastline","Net_migration","Infant_mortality_per_1000_births","GDP_pc_2","Literacy","Phones_per_1000","Arable","Crops","Other","Climate","Birthrate","Deathrate","Agriculture","Industry","Service","Death_pc","Confirmed_pc","Log_Death_pc","Google_pc","Log_Google_pc"
"96","Norway","NO","","","2020-04-11",-43,-2,-2,-55,-36,9,-27.6,2020-04-11,"",2020-03-12,"Full","https://www.thelocal.no/20200324/norway-extends-coronavirus-lockdown-until-after-easter","Yes",2020-02-27,2020-02-27,7605,195,3,17,50,31,31,9.326108374,8.125494071,1.86023622,7.862587763,5,-2.83606557377049,-2.3125,-3.41379310344828,-1.10129310344828,86.7540983606557,86.40625,87.1379310344828,0.731681034482762,"NOR","GDP per capita, PPP (constant 2011 international $)",65389.17698,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.345999956,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",7.3,"Population ages 15-64 (% of total population)",65.40173947,"Population ages 65 and above (% of total population)",17.04922216,11.0881120341479,"Norway","Hospital beds (per 1,000 people)",3.9,NA,NA,NA,"NOR",1.965631,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",4610820,323802,14.2,7.77,1.74,3.7,37800,100,461.7,2.87,0,97.13,3,11.46,9.4,0.021,0.415,0.564,4.22918266165237e-05,0.00164938123804443,-10.0709167147779,6.50643486408058e-07,-14.2453039846735
"97","Oman","OM","","","2020-04-11",-61,-47,-53,-71,-37,20,-53.8,2020-04-11,"",2020-03-29,"Partial","https://www.omanobserver.om/oman-to-suspend-all-domestic-and-international-flights-from-sunday612586-2/","Yes",2020-02-25,2020-02-25,2131,10,0,0,67,33,33,NA,NA,NA,NA,NA,29.016393442623,26.875,31.3793103448276,4.50431034482759,40.3606557377049,41.53125,39.0689655172414,-2.46228448275862,"OMN","GDP per capita, PPP (constant 2011 international $)",37143.30921,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.671000004,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",10.5,"Population ages 15-64 (% of total population)",75.36070706,"Population ages 65 and above (% of total population)",2.392786956,10.5225389319067,"Oman","Hospital beds (per 1,000 people)",1.6,NA,NA,NA,"OMN",0.4648626,NA,NA,NA,NA,NA,NA,NA,"NEAR EAST                          ",3102229,212460,14.6,0.98,0.28,19.51,13100,75.8,85.5,0,0.14,99.74,1,36.24,3.81,0.027,0.39,0.583,3.22348865928337e-06,0.000686925433293287,-12.6450463503395,0,NA
"98","Pakistan","PK","","","2020-04-11",-65,-47,-36,-55,-48,19,-50.2,2020-04-11,"",2020-03-26,"Full","https://sourcingjournal.com/topics/sourcing/pakistan-coronavirus-lockdown-garment-factories-closed-synergies-worldwide-levis-202444/","Yes",2020-02-27,2020-02-27,14885,327,0,3,64,31,31,7.803333333,6.519166667,2.264166667,7.434782609,6,18.3934426229508,16.4375,20.551724137931,4.11422413793104,42.3114754098361,39.5625,45.3448275862069,5.7823275862069,"PAK","GDP per capita, PPP (constant 2011 international $)",4939.780017,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.453000069,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",34.9,"Population ages 15-64 (% of total population)",60.41741109,"Population ages 65 and above (% of total population)",4.312774311,8.50507607821877,"Pakistan","Hospital beds (per 1,000 people)",0.6,NA,NA,NA,"PAK",-0.6730217,"PAK",-0.083107993,0.019619443,-0.022444665,0.15996569,-0.27611402,-0.10337088,"ASIA (EX. NEAR EAST)         ",165803560,803940,206.2,0.13,-2.77,72.44,2100,45.7,31.8,27.87,0.87,71.26,1,29.74,8.23,0.216,0.251,0.533,1.97221338311433e-06,8.97749119500209e-05,-13.1363541011903,0,NA
"99","Panama","PA","","","2020-04-11",-96,-95,-86,-91,-84,45,-90.4,2020-04-11,"",2020-03-25,"Full","https://news.yahoo.com/panama-orders-lockdown-paraguay-closes-borders-072748034.html","Yes",2020-03-10,2020-03-10,6200,176,1,4,63,19,19,NA,NA,NA,NA,NA,32.0819672131148,31.25,33,1.75,72.0327868852459,73.78125,70.1034482758621,-3.67780172413794,"PAN","GDP per capita, PPP (constant 2011 international $)",22674.39904,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.90199995,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",15.6,"Population ages 15-64 (% of total population)",64.8329646,"Population ages 65 and above (% of total population)",8.10473108,10.0289917714348,"Panama","Hospital beds (per 1,000 people)",2.3,2017,39.08,128,"PAN",-0.0592212,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",3191319,78200,40.8,3.18,-0.91,20.47,6300,92.6,137.9,7.36,1.98,90.66,2,21.74,5.36,0.068,0.156,0.776,5.5149610552878e-05,0.00194277037174911,-9.80546087388756,3.13350059959534e-07,-14.9759448689257
"100","Papua New Guinea","PG","","","2020-04-11",-25,-9,-9,-40,-12,10,-19,2020-04-11,"",NA,"None","","No",2020-03-21,2020-03-21,8,0,NA,0,NA,8,8,NA,NA,NA,NA,NA,21.2459016393443,21.75,20.6896551724138,-1.06034482758621,92.7049180327869,91.6875,93.8275862068966,2.14008620689656,"PNG","GDP per capita, PPP (constant 2011 international $)",3847.65237,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.459000111,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",36.1,"Population ages 15-64 (% of total population)",60.73879635,"Population ages 65 and above (% of total population)",3.445269251,8.25521846726806,"Papua New Guinea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"PNG",-0.7658504,NA,NA,NA,NA,NA,NA,NA,"OCEANIA                            ",5670544,462840,12.3,1.11,0,51.45,2200,64.6,10.9,0.46,1.44,98.1,2,29.36,7.25,0.353,0.381,0.266,0,1.41079938714875e-06,NA,NA,NA
"101","Paraguay","PY","","","2020-04-11",-75,-53,-71,-81,-59,32,-67.8,2020-04-11,"",2020-03-15,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Paraguay","Yes",2020-03-08,2020-03-08,239,9,0,14,53,21,21,NA,NA,NA,NA,NA,37.9672131147541,37.46875,38.5172413793103,1.04849137931034,47.8852459016393,53.84375,41.3103448275862,-12.5334051724138,"PRY","GDP per capita, PPP (constant 2011 international $)",12067.53627,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.809000015,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",13.7,"Population ages 15-64 (% of total population)",64.12927939,"Population ages 65 and above (% of total population)",6.430215009,9.39827417312367,"Paraguay","Hospital beds (per 1,000 people)",NA,2017,45.8,135,"PRY",-0.5411182,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",6506464,406750,16,0,-0.08,25.63,4700,94,49.2,7.6,0.23,92.17,2,29.1,4.49,0.224,0.207,0.569,1.38323980583002e-06,3.67327015103749e-05,-13.4910821249188,0,NA
"102","Peru","PE","","","2020-04-11",-81,-51,-72,-81,-67,34,-70.4,2020-04-11,"",2020-03-10,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Peru","Yes",2020-03-07,2020-03-07,31190,854,0,19,48,22,22,8.390756303,5.896258503,2.954773869,6.577348066,6,34.2950819672131,34.5625,34,-0.5625,74.7540983606557,72.5,77.2413793103448,4.74137931034483,"PER","GDP per capita, PPP (constant 2011 international $)",12793.49487,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.309999943,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",20.3,"Population ages 15-64 (% of total population)",66.12100436,"Population ages 65 and above (% of total population)",8.088392792,9.45669210744232,"Peru","Hospital beds (per 1,000 people)",1.5,2017,21.05,129,"PER",-0.5170875,"PER",-0.10892991,0.15494472,-0.086826205,0.029011851,-0.13272074,-0.096918501,"LATIN AMER. & CARIB    ",28302603,1285220,22,0.19,-1.05,31.94,5100,90.9,79.5,2.89,0.4,96.71,1.5,20.48,6.23,0.08,0.27,0.65,3.01739030858752e-05,0.00110201877897945,-10.4085331433937,0,NA
"103","Philippines","PH","","","2020-04-11",-82,-60,-59,-86,-67,32,-70.8,2020-04-11,"",2020-03-16,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Philippines","Yes",2020-01-30,2020-01-30,7958,530,17,13,54,59,59,8.005852843,7.279166667,1.749791493,6.751252087,6,27.2950819672131,26.78125,27.8620689655172,1.08081896551724,78.9180327868852,78.9375,78.8965517241379,-0.0409482758620641,"PHL","GDP per capita, PPP (constant 2011 international $)",7942.509857,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.150000095,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",25.2,"Population ages 15-64 (% of total population)",63.91439103,"Population ages 65 and above (% of total population)",5.122568768,8.97998460718791,"Philippines","Hospital beds (per 1,000 people)",NA,2017,39.01,130,"PHL",-0.4776694,"PHL",0.099112764,0.29464763,0.21247929,-0.15014693,0.38086686,0.35706308,"ASIA (EX. NEAR EAST)         ",89468677,300000,298.2,12.1,-1.5,23.51,4600,92.6,38.4,18.95,16.77,64.28,2,24.89,5.41,0.144,0.326,0.53,5.92386092844538e-06,8.8947330695412e-05,-12.0365221377888,1.90010633553908e-07,-15.4761858002788
"104","Poland","PL","","","2020-04-11",-76,-57,-57,-64,-48,17,-60.4,2020-04-11,"",2020-03-12,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Poland","Yes",2020-03-04,2020-03-04,12218,596,5,17,50,25,25,8.678074866,5.925356751,2.274891775,8.419247788,6,6.57377049180328,5.09375,8.20689655172414,3.11314655172414,73.344262295082,75.34375,71.1379310344828,-4.20581896551724,"POL","GDP per capita, PPP (constant 2011 international $)",28785.54142,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.473999977,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5,"Population ages 15-64 (% of total population)",67.42990642,"Population ages 65 and above (% of total population)",17.51781676,10.267628506035,"Poland","Hospital beds (per 1,000 people)",6.5,2017,34.76,132,"POL",0.4278919,"POL",0.071672253,-0.073570997,-0.163956,0.29652911,-0.37012252,-0.14705054,"EASTERN EUROPE                     ",38536869,312685,123.3,0.16,-0.49,8.51,11100,99.8,306.3,45.91,1.12,52.97,3,9.85,9.89,0.05,0.311,0.64,1.54657089552345e-05,0.000317047033582308,-11.0768853103151,1.29745880496934e-07,-15.8576880649464
"105","Portugal","PT","","","2020-04-11",-78,-40,-73,-77,-58,26,-65.2,2020-04-11,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Portugal","Yes",2020-03-03,2020-03-03,24322,948,2,11,56,26,26,NA,NA,NA,NA,NA,17.6065573770492,16.625,18.6896551724138,2.06465517241379,79.3114754098361,83.4375,74.7586206896552,-8.67887931034483,"PRT","GDP per capita, PPP (constant 2011 international $)",28999.37309,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.334000111,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",10.2,"Population ages 15-64 (% of total population)",64.58823464,"Population ages 65 and above (% of total population)",21.95385754,10.2750294911487,"Portugal","Hospital beds (per 1,000 people)",3.4,2017,52,134,"PRT",1.140912,"PRT",-0.31163776,-0.79243463,0.18640624,-0.37548226,0.049267769,0.082586966,"WESTERN EUROPE                     ",10605870,92391,114.8,1.94,3.57,5.05,18000,93.3,399.2,21.75,7.81,70.44,3,10.72,10.5,0.053,0.274,0.673,8.93844635093585e-05,0.00229325835598588,-9.32256367713617,1.88574817530292e-07,-15.4837709988312
"107","Qatar","QA","","","2020-04-11",-63,-35,-48,-60,-39,23,-49,2020-04-11,"",2020-03-11,"Full","https://www.theguardian.com/global-development/2020/mar/20/covid-19-lockdown-turns-qatars-largest-migrant-camp-into-virtual-prison","Yes",2020-03-01,2020-03-01,11921,10,0,18,49,28,28,8.346043851,NA,1.256410256,6.776148583,6,24.2131147540984,22.0625,26.5862068965517,4.52370689655172,52.7213114754098,53.09375,52.3103448275862,-0.783405172413794,"QAT","GDP per capita, PPP (constant 2011 international $)",112599.9725,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.090999998,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5.2,"Population ages 15-64 (% of total population)",85.08916548,"Population ages 65 and above (% of total population)",1.370070339,11.6315967504603,"Qatar","Hospital beds (per 1,000 people)",1.2,NA,NA,NA,"QAT",0.7346737,NA,NA,NA,NA,NA,NA,NA,"NEAR EAST                          ",885359,11437,77.4,4.92,16.29,18.61,21500,82.5,232,1.64,0.27,98.09,1,15.56,4.72,0.002,0.801,0.197,1.12948532742085e-05,0.013464594588184,-11.3911633984599,0,NA
"109","Romania","RO","","","2020-04-11",-67,-29,-50,-59,-33,12,-47.6,2020-04-11,"",2020-03-25,"Full","https://www.garda.com/crisis24/news-alerts/326626/romania-government-announces-lockdown-measures-on-march-25-update-2","Yes",2020-02-27,2020-02-27,11616,650,0,4,63,31,31,8.636114911,5.053672316,2.988395904,8.47544484,6,8.14754098360656,5.1875,11.4137931034483,6.22629310344828,73.8688524590164,78.5625,68.6896551724138,-9.87284482758621,"ROU","GDP per capita, PPP (constant 2011 international $)",24538.07755,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.976000071,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.2,"Population ages 15-64 (% of total population)",66.12674365,"Population ages 65 and above (% of total population)",18.33870139,10.1079813757504,"Romania","Hospital beds (per 1,000 people)",6.3,2017,30.38,137,"ROU",0.3254628,"ROU",-0.26815102,-0.22955099,-0.11751875,-0.38201791,-0.23912187,-0.21704744,"EASTERN EUROPE                     ",22303552,237500,93.9,0.09,-0.13,26.43,7000,98.4,196.9,40.82,2.25,56.93,3,10.7,11.77,0.101,0.35,0.549,2.91433400383939e-05,0.000520813904439974,-10.4432841433678,0,NA
"110","Rwanda","RW","","","2020-04-11",-62,-56,-14,-72,-37,25,-48.2,2020-04-11,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Rwanda","Yes",2020-03-15,2020-03-15,212,0,0,13,54,14,14,7.692206942,7.189914866,1.608382449,7.305828422,6,26.5081967213115,26.71875,26.2758620689655,-0.442887931034484,81.1147540983606,77.75,84.8275862068966,7.07758620689656,"RWA","GDP per capita, PPP (constant 2011 international $)",1997.859198,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.029999971,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",42.4,"Population ages 15-64 (% of total population)",57.0862309,"Population ages 65 and above (% of total population)",2.938196078,7.5998314852538,"Rwanda","Hospital beds (per 1,000 people)",NA,2017,93.1,139,"RWA",0.1181115,"RWA",-0.60603017,-0.28969413,-0.57998246,-0.059325397,-0.14198996,-0.12548469,"SUB-SAHARAN AFRICA                 ",8648248,26338,328.4,0,0,91.23,1300,70.4,2.7,40.54,12.16,47.3,3,40.37,16.09,0.401,0.229,0.37,0,2.45136355941689e-05,NA,0,NA
"111","Saudi Arabia","SA","","","2020-04-11",-72,-36,-68,-83,-49,25,-61.6,2020-04-11,"",2020-03-15,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Saudi_Arabia","Yes",2020-03-03,2020-03-03,20077,152,0,14,53,26,26,NA,NA,2.125973107,NA,4,24.0327868852459,21.375,26.9655172413793,5.59051724137931,25.0491803278689,27.3125,22.551724137931,-4.76077586206896,"SAU","GDP per capita, PPP (constant 2011 international $)",49100.65634,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.927000046,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",10.6,"Population ages 15-64 (% of total population)",71.64306385,"Population ages 65 and above (% of total population)",3.314088023,10.8016276811067,"Saudi Arabia","Hospital beds (per 1,000 people)",2.7,NA,NA,NA,"SAU",0.1417293,"SAU",0.20012197,0.69574618,-0.48707733,0.59955561,-0.37126616,0.30015314,"NEAR EAST                          ",27019731,1960582,13.8,0.13,-2.71,13.24,11800,78.8,140.6,1.67,0.09,98.24,1,29.34,2.58,0.033,0.613,0.354,5.62551862562954e-06,0.000743049588465555,-12.088197414012,0,NA
"112","Senegal","SN","","","2020-04-11",-43,-30,-31,-49,-22,15,-35,2020-04-11,"",2020-03-24,"Partial","https://www.deccanherald.com/international/china-offers-to-build-makeshift-covid-19-hospitals-in-india-818718.html","Yes",2020-03-03,2020-03-03,823,9,0,5,62,26,26,NA,NA,NA,NA,NA,40.2950819672131,39.5,41.1724137931034,1.67241379310344,10.6065573770492,10.75,10.448275862069,-0.301724137931034,"SEN","GDP per capita, PPP (constant 2011 international $)",3356.33591,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.604000092,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",45.7,"Population ages 15-64 (% of total population)",53.85774593,"Population ages 65 and above (% of total population)",3.086823701,8.11860515495006,"Senegal","Hospital beds (per 1,000 people)",NA,2017,26.57,142,"SEN",-0.2080795,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",11987121,196190,61.1,0.27,0.2,55.51,1600,40.2,22.2,12.78,0.21,87.01,2,32.78,9.42,0.172,0.209,0.619,7.50805802327348e-07,6.86570194794897e-05,-14.1021188040709,0,NA
"113","Singapore","SG","","","2020-04-11",-61,-21,-51,-66,-51,32,-50,2020-04-11,"",2020-03-26,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Singapore","Yes",2020-01-24,2020-01-24,14951,14,0,3,64,65,65,7.663959391,6.867072552,1.896394109,6.328767123,6,30.7377049180328,30.4375,31.0689655172414,0.631465517241381,77.1147540983606,77.875,76.2758620689655,-1.59913793103448,"SGP","GDP per capita, PPP (constant 2011 international $)",90091.41517,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.109000206,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",22.7,"Population ages 15-64 (% of total population)",76.25833717,"Population ages 65 and above (% of total population)",11.46338019,11.4085801579248,"Singapore","Hospital beds (per 1,000 people)",2.4,NA,NA,NA,"SGP",1.844891,NA,NA,NA,NA,NA,NA,NA,"ASIA (EX. NEAR EAST)         ",4492150,693,6482.2,27.85,11.53,2.29,23700,92.5,411.4,1.64,0,98.36,2,9.34,4.28,0,0.339,0.661,3.11654775552909e-06,0.0033282503923511,-12.6787846573658,0,NA
"114","Slovakia","SK","","","2020-04-11",-79,-12,-4,-56,-39,12,-38,2020-04-11,"",2020-03-09,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Slovakia","Yes",2020-03-07,2020-03-07,1384,20,0,20,47,22,22,NA,NA,NA,NA,3,4.49180327868852,3.1875,5.93103448275862,2.74353448275862,85.3114754098361,87.625,82.7586206896552,-4.86637931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EASTERN EUROPE                     ",5439448,48845,111.4,0,0.3,7.41,13300,NA,220.1,30.16,2.62,67.22,3,10.65,9.45,0.035,0.294,0.672,3.67684367972633e-06,0.000254437582637062,-12.5134558695414,0,NA
"115","Slovenia","SI","","","2020-04-11",-76,-39,-34,-47,-46,15,-48.4,2020-04-11,"",2020-03-11,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Slovenia","Yes",2020-03-05,2020-03-05,1408,86,1,18,49,24,24,8.114503817,4.653140097,2.761095373,7.796165489,6,10.4098360655738,9.59375,11.3103448275862,1.71659482758621,75.1803278688525,76.625,73.5862068965517,-3.03879310344827,"SVN","GDP per capita, PPP (constant 2011 international $)",32728.40119,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.195000172,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5,"Population ages 15-64 (% of total population)",65.3713453,"Population ages 65 and above (% of total population)",19.60687965,10.395998517845,"Slovenia","Hospital beds (per 1,000 people)",4.6,NA,NA,NA,"SVN",1.058505,NA,NA,NA,NA,NA,NA,NA,"EASTERN EUROPE                     ",2010347,20273,99.2,0.23,1.12,4.45,19000,99.7,406.1,8.6,1.49,89.91,NA,8.98,10.31,0.028,0.369,0.603,4.27786844758641e-05,0.000700376601651357,-10.0594706056977,4.97426563672839e-07,-14.5138179019512
"116","South Africa","ZA","","","2020-04-11",-75,-46,-58,-78,-56,27,-62.6,2020-04-11,"",2020-03-26,"Full","https://www.deccanherald.com/international/china-offers-to-build-makeshift-covid-19-hospitals-in-india-818718.html","Yes",2020-03-06,2020-03-06,4996,93,0,3,64,23,23,7.601384482,6.735013032,2.443041691,6.778652668,6,29.6885245901639,30.78125,28.4827586206897,-2.29849137931035,41.1639344262295,38.78125,43.7931034482759,5.01185344827586,"ZAF","GDP per capita, PPP (constant 2011 international $)",12144.6942,"Unemployment, total (% of total labor force) (modeled ILO estimate)",28.18099976,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",39.6,"Population ages 15-64 (% of total population)",65.60250585,"Population ages 65 and above (% of total population)",5.318005005,9.40464766203323,"South Africa","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"ZAF",-0.1024957,"ZAF",0.057912029,0.97059631,-0.83418101,0.02678331,-0.32110974,-0.16691782,"SUB-SAHARAN AFRICA                 ",44187637,1219912,36.2,0.23,-0.29,61.81,10700,86.4,107,12.08,0.79,87.13,1,18.2,22,0.025,0.303,0.671,2.10466108427568e-06,0.000113063298677863,-13.0713561088873,0,NA
"117","Spain","ES","","","2020-04-11",-92,-44,-85,-84,-63,26,-73.6,2020-04-11,"",2020-03-14,"Full","https://www.businessinsider.com/countries-on-lockdown-coronavirus-italy-2020-3?r=US&IR=T#the-uk-went-into-full-coronavirus-lockdown-on-monday-evening-7","Yes",2020-02-01,2020-02-01,210773,23822,598,15,52,57,57,8.652956298,6.635813149,2.448839209,8.090827338,6,16.0491803278689,15.21875,16.9655172413793,1.74676724137931,72.3770491803279,76.75,67.551724137931,-9.19827586206897,"ESP","GDP per capita, PPP (constant 2011 international $)",34830.54444,"Unemployment, total (% of total labor force) (modeled ILO estimate)",13.95899963,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5.1,"Population ages 15-64 (% of total population)",65.95449137,"Population ages 65 and above (% of total population)",19.37850752,10.4582499945902,"Spain","Hospital beds (per 1,000 people)",3,NA,NA,NA,"ESP",0.9689376,"ESP",0.19847375,-0.15840179,0.31589085,0.17693989,-0.12915435,0.2410433,"WESTERN EUROPE                     ",40397842,504782,80,0.98,0.99,4.42,22000,97.9,453.5,26.07,9.87,64.06,3,10.06,9.72,0.04,0.295,0.665,0.000589684963865149,0.00521743215887621,-7.43592212322227,1.48027709004852e-05,-11.1206961717125
"118","Sri Lanka","LK","","","2020-04-11",-84,-81,-53,-76,-59,36,-70.6,2020-04-11,"",2020-03-21,"Full","https://www.deccanherald.com/international/china-offers-to-build-makeshift-covid-19-hospitals-in-india-818718.html","Yes",2020-01-28,2020-01-28,619,7,0,8,59,61,61,NA,NA,NA,NA,NA,23.2295081967213,22.46875,24.0689655172414,1.60021551724138,74.9344262295082,76.03125,73.7241379310345,-2.30711206896552,"LKA","GDP per capita, PPP (constant 2011 international $)",11955.49971,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.197999954,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",7.5,"Population ages 15-64 (% of total population)",65.32977922,"Population ages 65 and above (% of total population)",10.47321975,9.38894667826604,"Sri Lanka","Hospital beds (per 1,000 people)",NA,2017,51.28,98,"LKA",0.0263234,"LKA",-0.10092623,0.062705949,0.26989344,-0.1172701,0.51159638,-0.27219585,"ASIA (EX. NEAR EAST)         ",20222240,65610,308.2,2.04,-1.31,14.35,3700,92.3,61.5,13.86,15.7,70.44,2,15.51,6.52,0.178,0.276,0.545,3.4615354184304e-07,3.06098632001203e-05,-14.87638339777,0,NA
"119","Sweden","SE","","","2020-04-11",-41,-15,84,-36,-24,6,-6.4,2020-04-11,"",NA,"None","","No",2020-02-01,2020-02-01,19621,2355,10,0,NA,57,57,9.308207705,7.649196957,2.007563025,8.674957118,6,0.0163934426229508,0.65625,-0.689655172413793,-1.34590517241379,87.327868852459,88.09375,86.4827586206897,-1.61099137931035,"SWE","GDP per capita, PPP (constant 2011 international $)",47717.66474,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.475999832,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5.2,"Population ages 15-64 (% of total population)",62.32268961,"Population ages 65 and above (% of total population)",20.09552493,10.7730569383002,"Sweden","Hospital beds (per 1,000 people)",2.6,2017,0,153,"SWE",1.895983,"SWE",1.0714524,0.051853307,-0.027697507,-0.094520047,-0.16685829,0.30693087,"WESTERN EUROPE                     ",9016596,449964,20,0.72,1.67,2.77,26800,99,715,6.54,0.01,93.45,3,10.27,10.31,0.011,0.282,0.707,0.000261185041450232,0.0021760983856879,-8.25028143076916,1.10906599341925e-06,-13.7119923442256
"120","Switzerland","CH","","","2020-04-11",-77,11,27,-47,-41,15,-25.4,2020-04-11,"",2020-03-18,"Full","https://www.cnnmoney.ch/shows/big-picture/videos/switzerland-desperate-race-stay-ahead-coronavirus","Yes",2020-02-26,2020-02-26,29181,1379,21,11,56,32,32,9.278140294,7.615131579,1.841592201,8.552609776,5,1.42622950819672,1.3125,1.55172413793103,0.239224137931034,79.2459016393443,74.8125,84.1379310344828,9.32543103448276,"CHE","GDP per capita, PPP (constant 2011 international $)",59317.32399,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.580999851,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.3,"Population ages 15-64 (% of total population)",66.46582867,"Population ages 65 and above (% of total population)",18.62321656,10.9906566838048,"Switzerland","Hospital beds (per 1,000 people)",4.7,NA,NA,NA,"CHE",1.931222,"CHE",0.66974211,-0.019343413,0.12515697,-0.010735603,0.094707355,0.088283934,"WESTERN EUROPE                     ",7523934,41290,182.2,0,4.05,4.39,32700,99,680.9,10.42,0.61,88.97,3,9.71,8.49,0.015,0.34,0.645,0.000183281777857169,0.00387842317596087,-8.60448581964146,2.79109306381475e-06,-12.7890772597113
