Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million),Days since the total confirmed cases of COVID-19 per million people reached 1
Kyrgyzstan,KGZ,"Mar 20, 2020",0.9196542529181012,
Kyrgyzstan,KGZ,"Mar 21, 2020",0.9196542529181012,
Kyrgyzstan,KGZ,"Mar 22, 2020",2.1458599234755695,0
Kyrgyzstan,KGZ,"Mar 23, 2020",2.1458599234755695,1
Kyrgyzstan,KGZ,"Mar 24, 2020",2.452411341114937,2
Kyrgyzstan,KGZ,"Mar 25, 2020",6.437579770426709,3
Kyrgyzstan,KGZ,"Mar 26, 2020",6.744131188066076,4
Kyrgyzstan,KGZ,"Mar 27, 2020",6.744131188066076,5
Laos,LAO,"Mar 25, 2020",0.27489308033640314,
Laos,LAO,"Mar 26, 2020",0.27489308033640314,
Laos,LAO,"Mar 27, 2020",0.8246792410092095,
Latvia,LVA,"Mar 3, 2020",0.530165910119913,
Latvia,LVA,"Mar 8, 2020",1.060331820239826,0
Latvia,LVA,"Mar 9, 2020",1.5904977303597387,1
Latvia,LVA,"Mar 10, 2020",3.1809954607194775,2
Latvia,LVA,"Mar 11, 2020",4.241327280959304,3
Latvia,LVA,"Mar 12, 2020",5.30165910119913,4
Latvia,LVA,"Mar 13, 2020",8.482654561918608,5
Latvia,LVA,"Mar 14, 2020",10.073152292278346,6
Latvia,LVA,"Mar 15, 2020",13.784313663117736,7
Latvia,LVA,"Mar 16, 2020",16.4351432137173,8
Latvia,LVA,"Mar 17, 2020",19.085972764316868,9
Latvia,LVA,"Mar 18, 2020",32.34012051731469,10
Latvia,LVA,"Mar 19, 2020",37.641779618513816,11
Latvia,LVA,"Mar 20, 2020",45.59426827031251,12
Latvia,LVA,"Mar 21, 2020",58.848416023310335,13
Latvia,LVA,"Mar 22, 2020",65.7405728548692,14
Latvia,LVA,"Mar 23, 2020",73.6930615066679,15
Latvia,LVA,"Mar 24, 2020",95.42986382158433,16
Latvia,LVA,"Mar 25, 2020",104.44268429362285,17
Latvia,LVA,"Mar 26, 2020",117.16666613650077,18
Latvia,LVA,"Mar 27, 2020",129.36048206925875,19
Lebanon,LBN,"Dec 31, 2019",0,
Lebanon,LBN,"Jan 1, 2020",0,
Lebanon,LBN,"Jan 2, 2020",0,
Lebanon,LBN,"Jan 3, 2020",0,
Lebanon,LBN,"Jan 4, 2020",0,
Lebanon,LBN,"Jan 5, 2020",0,
Lebanon,LBN,"Jan 6, 2020",0,
Lebanon,LBN,"Jan 7, 2020",0,
Lebanon,LBN,"Jan 8, 2020",0,
Lebanon,LBN,"Jan 9, 2020",0,
Lebanon,LBN,"Jan 10, 2020",0,
Lebanon,LBN,"Jan 11, 2020",0,
Lebanon,LBN,"Jan 12, 2020",0,
Lebanon,LBN,"Jan 13, 2020",0,
Lebanon,LBN,"Jan 14, 2020",0,
Lebanon,LBN,"Jan 15, 2020",0,
Lebanon,LBN,"Jan 16, 2020",0,
Lebanon,LBN,"Jan 17, 2020",0,
Lebanon,LBN,"Jan 18, 2020",0,
Lebanon,LBN,"Jan 19, 2020",0,
Lebanon,LBN,"Jan 20, 2020",0,
Lebanon,LBN,"Jan 21, 2020",0,
Lebanon,LBN,"Jan 22, 2020",0,
Lebanon,LBN,"Jan 23, 2020",0,
Lebanon,LBN,"Jan 24, 2020",0,
Lebanon,LBN,"Jan 25, 2020",0,
Lebanon,LBN,"Jan 26, 2020",0,
Lebanon,LBN,"Jan 27, 2020",0,
Lebanon,LBN,"Jan 28, 2020",0,
Lebanon,LBN,"Jan 29, 2020",0,
Lebanon,LBN,"Jan 30, 2020",0,
Lebanon,LBN,"Jan 31, 2020",0,
Lebanon,LBN,"Feb 1, 2020",0,
Lebanon,LBN,"Feb 2, 2020",0,
Lebanon,LBN,"Feb 3, 2020",0,
Lebanon,LBN,"Feb 4, 2020",0,
Lebanon,LBN,"Feb 5, 2020",0,
Lebanon,LBN,"Feb 6, 2020",0,
Lebanon,LBN,"Feb 7, 2020",0,
Lebanon,LBN,"Feb 8, 2020",0,
Lebanon,LBN,"Feb 9, 2020",0,
Lebanon,LBN,"Feb 10, 2020",0,
Lebanon,LBN,"Feb 11, 2020",0,
Lebanon,LBN,"Feb 12, 2020",0,
Lebanon,LBN,"Feb 13, 2020",0,
Lebanon,LBN,"Feb 14, 2020",0,
Lebanon,LBN,"Feb 15, 2020",0,
Lebanon,LBN,"Feb 16, 2020",0,
Lebanon,LBN,"Feb 17, 2020",0,
Lebanon,LBN,"Feb 18, 2020",0,
Lebanon,LBN,"Feb 19, 2020",0,
Lebanon,LBN,"Feb 20, 2020",0,
Lebanon,LBN,"Feb 21, 2020",0,
Lebanon,LBN,"Feb 22, 2020",0.14651065821085288,
Lebanon,LBN,"Feb 23, 2020",0.14651065821085288,
Lebanon,LBN,"Feb 24, 2020",0.14651065821085288,
Lebanon,LBN,"Feb 25, 2020",0.14651065821085288,
Lebanon,LBN,"Feb 26, 2020",0.14651065821085288,
Lebanon,LBN,"Feb 27, 2020",0.29302131642170576,
Lebanon,LBN,"Feb 28, 2020",0.4395319746325586,
Lebanon,LBN,"Feb 29, 2020",0.4395319746325586,
Lebanon,LBN,"Mar 1, 2020",0.5860426328434115,
Lebanon,LBN,"Mar 2, 2020",1.4651065821085287,0
Lebanon,LBN,"Mar 3, 2020",1.9046385567410873,1
Lebanon,LBN,"Mar 4, 2020",,2
Lebanon,LBN,"Mar 5, 2020",,3
Lebanon,LBN,"Mar 6, 2020",2.344170531373646,4
Lebanon,LBN,"Mar 7, 2020",3.223234480638763,5
Lebanon,LBN,"Mar 8, 2020",,6
Lebanon,LBN,"Mar 9, 2020",4.688341062747292,7
Lebanon,LBN,"Mar 10, 2020",6.006936986644968,8
Lebanon,LBN,"Mar 11, 2020",6.006936986644968,9
Lebanon,LBN,"Mar 12, 2020",8.937150150862026,10
Lebanon,LBN,"Mar 13, 2020",9.669703441916289,11
Lebanon,LBN,"Mar 14, 2020",,12
Lebanon,LBN,"Mar 15, 2020",13.625491213609317,13
Lebanon,LBN,"Mar 16, 2020",14.504555162874434,14
Lebanon,LBN,"Mar 17, 2020",17.581278985302344,15
Lebanon,LBN,"Mar 18, 2020",17.581278985302344,16
Lebanon,LBN,"Mar 19, 2020",19.48591754204343,17
Lebanon,LBN,"Mar 20, 2020",21.830088073417077,18
Lebanon,LBN,"Mar 21, 2020",23.881237288369018,19
Lebanon,LBN,"Mar 22, 2020",33.69745138849616,20
Lebanon,LBN,"Mar 23, 2020",36.33464323629151,21
Lebanon,LBN,"Mar 24, 2020",39.11834574229771,22
Lebanon,LBN,"Mar 25, 2020",44.53924009609927,23
Lebanon,LBN,"Mar 26, 2020",48.788049184214,24
Lebanon,LBN,"Mar 27, 2020",53.91592222159385,25
Liberia,LBR,"Mar 17, 2020",0.19771922959888502,
Liberia,LBR,"Mar 18, 2020",0.39543845919777004,
Liberia,LBR,"Mar 19, 2020",0.39543845919777004,
Liberia,LBR,"Mar 20, 2020",0.39543845919777004,
Liberia,LBR,"Mar 21, 2020",0.39543845919777004,
Liberia,LBR,"Mar 22, 2020",0.5931576887966551,
Liberia,LBR,"Mar 23, 2020",0.5931576887966551,
Liberia,LBR,"Mar 24, 2020",0.5931576887966551,
Liberia,LBR,"Mar 25, 2020",0.5931576887966551,
Liberia,LBR,"Mar 26, 2020",0.5931576887966551,
Liberia,LBR,"Mar 27, 2020",0.5931576887966551,
Libya,LBY,"Mar 25, 2020",0.14553314393649983,
Libya,LBY,"Mar 26, 2020",0.14553314393649983,
Libya,LBY,"Mar 27, 2020",0.14553314393649983,
Liechtenstein,LIE,"Mar 5, 2020",26.221254949261873,0
Liechtenstein,LIE,"Mar 6, 2020",,1
Liechtenstein,LIE,"Mar 7, 2020",,2
Liechtenstein,LIE,"Mar 8, 2020",,3
Liechtenstein,LIE,"Mar 9, 2020",,4
Liechtenstein,LIE,"Mar 10, 2020",,5
Liechtenstein,LIE,"Mar 11, 2020",,6
Liechtenstein,LIE,"Mar 12, 2020",78.66376484778561,7
Liechtenstein,LIE,"Mar 13, 2020",104.88501979704749,8
Liechtenstein,LIE,"Mar 14, 2020",104.88501979704749,9
Liechtenstein,LIE,"Mar 15, 2020",104.88501979704749,10
Liechtenstein,LIE,"Mar 16, 2020",183.54878464483312,11
Liechtenstein,LIE,"Mar 17, 2020",183.54878464483312,12
Liechtenstein,LIE,"Mar 18, 2020",183.54878464483312,13
Liechtenstein,LIE,"Mar 19, 2020",655.5313737315469,14
Liechtenstein,LIE,"Mar 20, 2020",655.5313737315469,15
Liechtenstein,LIE,"Mar 21, 2020",891.5226682749037,16
Liechtenstein,LIE,"Mar 22, 2020",943.9651781734275,17
Liechtenstein,LIE,"Mar 23, 2020",1206.1777276660462,18
Liechtenstein,LIE,"Mar 24, 2020",1206.1777276660462,19
Liechtenstein,LIE,"Mar 25, 2020",1232.3989826153081,20
Liechtenstein,LIE,"Mar 26, 2020",1337.2840024123554,21
Liechtenstein,LIE,"Mar 27, 2020",1468.390277158665,22
Lithuania,LTU,"Dec 31, 2019",0,
Lithuania,LTU,"Jan 1, 2020",0,
Lithuania,LTU,"Jan 2, 2020",0,
Lithuania,LTU,"Jan 3, 2020",0,
Lithuania,LTU,"Jan 4, 2020",0,
Lithuania,LTU,"Jan 5, 2020",0,
Lithuania,LTU,"Jan 6, 2020",0,
Lithuania,LTU,"Jan 7, 2020",0,
Lithuania,LTU,"Jan 8, 2020",0,
Lithuania,LTU,"Jan 9, 2020",0,
Lithuania,LTU,"Jan 10, 2020",0,
Lithuania,LTU,"Jan 11, 2020",0,
Lithuania,LTU,"Jan 12, 2020",0,
Lithuania,LTU,"Jan 13, 2020",0,
Lithuania,LTU,"Jan 14, 2020",0,
Lithuania,LTU,"Jan 15, 2020",0,
Lithuania,LTU,"Jan 16, 2020",0,
Lithuania,LTU,"Jan 17, 2020",0,
Lithuania,LTU,"Jan 18, 2020",0,
Lithuania,LTU,"Jan 19, 2020",0,
Lithuania,LTU,"Jan 20, 2020",0,
Lithuania,LTU,"Jan 21, 2020",0,
Lithuania,LTU,"Jan 22, 2020",0,
Lithuania,LTU,"Jan 23, 2020",0,
Lithuania,LTU,"Jan 24, 2020",0,
Lithuania,LTU,"Jan 25, 2020",0,
Lithuania,LTU,"Jan 26, 2020",0,
Lithuania,LTU,"Jan 27, 2020",0,
Lithuania,LTU,"Jan 28, 2020",0,
Lithuania,LTU,"Jan 29, 2020",0,
Lithuania,LTU,"Jan 30, 2020",0,
Lithuania,LTU,"Jan 31, 2020",0,
Lithuania,LTU,"Feb 1, 2020",0,
Lithuania,LTU,"Feb 2, 2020",0,
Lithuania,LTU,"Feb 3, 2020",0,
Lithuania,LTU,"Feb 4, 2020",0,
Lithuania,LTU,"Feb 5, 2020",0,
Lithuania,LTU,"Feb 6, 2020",0,
Lithuania,LTU,"Feb 7, 2020",0,
Lithuania,LTU,"Feb 8, 2020",0,
Lithuania,LTU,"Feb 9, 2020",0,
Lithuania,LTU,"Feb 10, 2020",0,
Lithuania,LTU,"Feb 11, 2020",0,
Lithuania,LTU,"Feb 12, 2020",0,
Lithuania,LTU,"Feb 13, 2020",0,
Lithuania,LTU,"Feb 14, 2020",0,
Lithuania,LTU,"Feb 15, 2020",0,
Lithuania,LTU,"Feb 16, 2020",0,
Lithuania,LTU,"Feb 17, 2020",0,
Lithuania,LTU,"Feb 18, 2020",0,
Lithuania,LTU,"Feb 19, 2020",0,
Lithuania,LTU,"Feb 20, 2020",0,
Lithuania,LTU,"Feb 21, 2020",0,
Lithuania,LTU,"Feb 22, 2020",0,
Lithuania,LTU,"Feb 23, 2020",0,
Lithuania,LTU,"Feb 24, 2020",0,
Lithuania,LTU,"Feb 25, 2020",0,
Lithuania,LTU,"Feb 26, 2020",0,
Lithuania,LTU,"Feb 27, 2020",0,
Lithuania,LTU,"Feb 28, 2020",0.3673376578771337,
Lithuania,LTU,"Feb 29, 2020",0.3673376578771337,
Lithuania,LTU,"Mar 1, 2020",0.3673376578771337,
Lithuania,LTU,"Mar 2, 2020",0.3673376578771337,
Lithuania,LTU,"Mar 11, 2020",1.102012973631401,0
Lithuania,LTU,"Mar 12, 2020",1.102012973631401,1
Lithuania,LTU,"Mar 13, 2020",,2
Lithuania,LTU,"Mar 14, 2020",2.204025947262802,3
Lithuania,LTU,"Mar 15, 2020",3.306038920894203,4
Lithuania,LTU,"Mar 16, 2020",5.142727210279872,5
Lithuania,LTU,"Mar 17, 2020",6.244740183911272,6
Lithuania,LTU,"Mar 18, 2020",9.183441446928342,7
Lithuania,LTU,"Mar 19, 2020",12.122142709945411,8
Lithuania,LTU,"Mar 20, 2020",17.632207578102417,9
Lithuania,LTU,"Mar 21, 2020",25.346298393522222,10
Lithuania,LTU,"Mar 22, 2020",38.570454077099036,11
Lithuania,LTU,"Mar 23, 2020",52.529285076430114,12
Lithuania,LTU,"Mar 24, 2020",65.75344076000692,13
Lithuania,LTU,"Mar 25, 2020",76.77357049632093,14
Lithuania,LTU,"Mar 26, 2020",100.65051825833463,15
Lithuania,LTU,"Mar 27, 2020",109.83395970526297,16
Luxembourg,LUX,"Dec 31, 2019",0,
Luxembourg,LUX,"Jan 1, 2020",0,
Luxembourg,LUX,"Jan 2, 2020",0,
Luxembourg,LUX,"Jan 3, 2020",0,
Luxembourg,LUX,"Jan 4, 2020",0,
Luxembourg,LUX,"Jan 5, 2020",0,
Luxembourg,LUX,"Jan 6, 2020",0,
Luxembourg,LUX,"Jan 7, 2020",0,
Luxembourg,LUX,"Jan 8, 2020",0,
Luxembourg,LUX,"Jan 9, 2020",0,
Luxembourg,LUX,"Jan 10, 2020",0,
Luxembourg,LUX,"Jan 11, 2020",0,
Luxembourg,LUX,"Jan 12, 2020",0,
Luxembourg,LUX,"Jan 13, 2020",0,
Luxembourg,LUX,"Jan 14, 2020",0,
Luxembourg,LUX,"Jan 15, 2020",0,
Luxembourg,LUX,"Jan 16, 2020",0,
Luxembourg,LUX,"Jan 17, 2020",0,
Luxembourg,LUX,"Jan 18, 2020",0,
Luxembourg,LUX,"Jan 19, 2020",0,
Luxembourg,LUX,"Jan 20, 2020",0,
Luxembourg,LUX,"Jan 21, 2020",0,
Luxembourg,LUX,"Jan 22, 2020",0,
Luxembourg,LUX,"Jan 23, 2020",0,
Luxembourg,LUX,"Jan 24, 2020",0,
Luxembourg,LUX,"Jan 25, 2020",0,
Luxembourg,LUX,"Jan 26, 2020",0,
Luxembourg,LUX,"Jan 27, 2020",0,
Luxembourg,LUX,"Jan 28, 2020",0,
Luxembourg,LUX,"Jan 29, 2020",0,
Luxembourg,LUX,"Jan 30, 2020",0,
Luxembourg,LUX,"Jan 31, 2020",0,
Luxembourg,LUX,"Feb 1, 2020",0,
Luxembourg,LUX,"Feb 2, 2020",0,
Luxembourg,LUX,"Feb 3, 2020",0,
Luxembourg,LUX,"Feb 4, 2020",0,
Luxembourg,LUX,"Feb 5, 2020",0,
Luxembourg,LUX,"Feb 6, 2020",0,
Luxembourg,LUX,"Feb 7, 2020",0,
Luxembourg,LUX,"Feb 8, 2020",0,
Luxembourg,LUX,"Feb 9, 2020",0,
Luxembourg,LUX,"Feb 10, 2020",0,
Luxembourg,LUX,"Feb 11, 2020",0,
Luxembourg,LUX,"Feb 12, 2020",0,
Luxembourg,LUX,"Feb 13, 2020",0,
Luxembourg,LUX,"Feb 14, 2020",0,
Luxembourg,LUX,"Feb 15, 2020",0,
Luxembourg,LUX,"Feb 16, 2020",0,
Luxembourg,LUX,"Feb 17, 2020",0,
Luxembourg,LUX,"Feb 18, 2020",0,
Luxembourg,LUX,"Feb 19, 2020",0,
Luxembourg,LUX,"Feb 20, 2020",0,
Luxembourg,LUX,"Feb 21, 2020",0,
Luxembourg,LUX,"Feb 22, 2020",0,
Luxembourg,LUX,"Feb 23, 2020",0,
Luxembourg,LUX,"Feb 24, 2020",0,
Luxembourg,LUX,"Feb 25, 2020",0,
Luxembourg,LUX,"Feb 26, 2020",0,
Luxembourg,LUX,"Feb 27, 2020",0,
Luxembourg,LUX,"Feb 28, 2020",0,
Luxembourg,LUX,"Feb 29, 2020",0,
Luxembourg,LUX,"Mar 1, 2020",1.5975053356678213,0
Luxembourg,LUX,"Mar 2, 2020",1.5975053356678213,1
Luxembourg,LUX,"Mar 3, 2020",,2
Luxembourg,LUX,"Mar 4, 2020",,3
Luxembourg,LUX,"Mar 5, 2020",,4
Luxembourg,LUX,"Mar 6, 2020",,5
Luxembourg,LUX,"Mar 7, 2020",4.792516007003464,6
Luxembourg,LUX,"Mar 8, 2020",,7
Luxembourg,LUX,"Mar 9, 2020",7.987526678339106,8
Luxembourg,LUX,"Mar 10, 2020",,9
Luxembourg,LUX,"Mar 11, 2020",11.182537349674748,10
Luxembourg,LUX,"Mar 12, 2020",11.182537349674748,11
Luxembourg,LUX,"Mar 13, 2020",41.53513872736335,12
Luxembourg,LUX,"Mar 14, 2020",60.70520275537721,13
Luxembourg,LUX,"Mar 15, 2020",,14
Luxembourg,LUX,"Mar 16, 2020",123.00791084642223,15
Luxembourg,LUX,"Mar 17, 2020",129.39793218909352,16
Luxembourg,LUX,"Mar 18, 2020",223.65074699349498,17
Luxembourg,LUX,"Mar 19, 2020",335.47612049024247,18
Luxembourg,LUX,"Mar 20, 2020",551.1393408053983,19
Luxembourg,LUX,"Mar 21, 2020",773.1925824632254,20
Luxembourg,LUX,"Mar 22, 2020",1070.3285748974401,21
Luxembourg,LUX,"Mar 23, 2020",1274.8092578629214,22
Luxembourg,LUX,"Mar 24, 2020",1397.8171687093436,23
Luxembourg,LUX,"Mar 25, 2020",1755.6583638989355,24
Luxembourg,LUX,"Mar 26, 2020",2129.474612445206,25
Luxembourg,LUX,"Mar 27, 2020",2321.1752527253443,26
Macedonia,MKD,"Dec 31, 2019",0,
Macedonia,MKD,"Jan 1, 2020",0,
Macedonia,MKD,"Jan 2, 2020",0,
Macedonia,MKD,"Jan 3, 2020",0,
Macedonia,MKD,"Jan 4, 2020",0,
Macedonia,MKD,"Jan 5, 2020",0,
Macedonia,MKD,"Jan 6, 2020",0,
Macedonia,MKD,"Jan 7, 2020",0,
Macedonia,MKD,"Jan 8, 2020",0,
Macedonia,MKD,"Jan 9, 2020",0,
Macedonia,MKD,"Jan 10, 2020",0,
Macedonia,MKD,"Jan 11, 2020",0,
Macedonia,MKD,"Jan 12, 2020",0,
Macedonia,MKD,"Jan 13, 2020",0,
Macedonia,MKD,"Jan 14, 2020",0,
Macedonia,MKD,"Jan 15, 2020",0,
Macedonia,MKD,"Jan 16, 2020",0,
Macedonia,MKD,"Jan 17, 2020",0,
Macedonia,MKD,"Jan 18, 2020",0,
Macedonia,MKD,"Jan 19, 2020",0,
Macedonia,MKD,"Jan 20, 2020",0,
Macedonia,MKD,"Jan 21, 2020",0,
Macedonia,MKD,"Jan 22, 2020",0,
Macedonia,MKD,"Jan 23, 2020",0,
Macedonia,MKD,"Jan 24, 2020",0,
Macedonia,MKD,"Jan 25, 2020",0,
Macedonia,MKD,"Jan 26, 2020",0,
Macedonia,MKD,"Jan 27, 2020",0,
Macedonia,MKD,"Jan 28, 2020",0,
Macedonia,MKD,"Jan 29, 2020",0,
Macedonia,MKD,"Jan 30, 2020",0,
Macedonia,MKD,"Jan 31, 2020",0,
Macedonia,MKD,"Feb 1, 2020",0,
Macedonia,MKD,"Feb 2, 2020",0,
Macedonia,MKD,"Feb 3, 2020",0,
Macedonia,MKD,"Feb 4, 2020",0,
Macedonia,MKD,"Feb 5, 2020",0,
Macedonia,MKD,"Feb 6, 2020",0,
Macedonia,MKD,"Feb 7, 2020",0,
Macedonia,MKD,"Feb 8, 2020",0,
Macedonia,MKD,"Feb 9, 2020",0,
Macedonia,MKD,"Feb 10, 2020",0,
Macedonia,MKD,"Feb 11, 2020",0,
Macedonia,MKD,"Feb 12, 2020",0,
Macedonia,MKD,"Feb 13, 2020",0,
Macedonia,MKD,"Feb 14, 2020",0,
Macedonia,MKD,"Feb 15, 2020",0,
Macedonia,MKD,"Feb 16, 2020",0,
Macedonia,MKD,"Feb 17, 2020",0,
Macedonia,MKD,"Feb 18, 2020",0,
Macedonia,MKD,"Feb 19, 2020",0,
Macedonia,MKD,"Feb 20, 2020",0,
Macedonia,MKD,"Feb 21, 2020",0,
Macedonia,MKD,"Feb 22, 2020",0,
Macedonia,MKD,"Feb 23, 2020",0,
Macedonia,MKD,"Feb 24, 2020",0,
Macedonia,MKD,"Feb 25, 2020",0,
Macedonia,MKD,"Feb 26, 2020",0,
Macedonia,MKD,"Feb 27, 2020",0.4799892482408394,
Macedonia,MKD,"Feb 28, 2020",0.4799892482408394,
Macedonia,MKD,"Feb 29, 2020",0.4799892482408394,
Macedonia,MKD,"Mar 1, 2020",0.4799892482408394,
Macedonia,MKD,"Mar 2, 2020",0.4799892482408394,
Macedonia,MKD,"Mar 7, 2020",1.4399677447225183,0
Macedonia,MKD,"Mar 8, 2020",,1
Macedonia,MKD,"Mar 9, 2020",,2
Macedonia,MKD,"Mar 10, 2020",,3
Macedonia,MKD,"Mar 11, 2020",3.359924737685876,4
Macedonia,MKD,"Mar 12, 2020",,5
Macedonia,MKD,"Mar 13, 2020",4.319903234167555,6
Macedonia,MKD,"Mar 14, 2020",6.2398602271309125,7
Macedonia,MKD,"Mar 15, 2020",,8
Macedonia,MKD,"Mar 16, 2020",6.2398602271309125,9
Macedonia,MKD,"Mar 17, 2020",9.119795716575949,10
Macedonia,MKD,"Mar 18, 2020",14.879666695466021,11
Macedonia,MKD,"Mar 19, 2020",20.159548426115254,12
Macedonia,MKD,"Mar 20, 2020",23.039483915560293,13
Macedonia,MKD,"Mar 21, 2020",33.599247376858756,14
Macedonia,MKD,"Mar 22, 2020",40.79908610047135,15
Macedonia,MKD,"Mar 23, 2020",54.71877429945569,16
Macedonia,MKD,"Mar 24, 2020",65.27853776075416,17
Macedonia,MKD,"Mar 25, 2020",71.03840873964423,18
Macedonia,MKD,"Mar 26, 2020",84.95809693862857,19
Macedonia,MKD,"Mar 27, 2020",96.47783889640873,20
Madagascar,MDG,"Mar 21, 2020",0.108338374979989,
Madagascar,MDG,"Mar 22, 2020",0.108338374979989,
Madagascar,MDG,"Mar 23, 2020",0.108338374979989,
Madagascar,MDG,"Mar 24, 2020",0.6139174582199376,
Madagascar,MDG,"Mar 25, 2020",0.6861430415399303,
Madagascar,MDG,"Mar 26, 2020",0.6861430415399303,
Madagascar,MDG,"Mar 27, 2020",0.8305942081799157,
Malaysia,MYS,"Dec 31, 2019",0,
Malaysia,MYS,"Jan 1, 2020",0,
Malaysia,MYS,"Jan 2, 2020",0,
Malaysia,MYS,"Jan 3, 2020",0,
Malaysia,MYS,"Jan 4, 2020",0,
Malaysia,MYS,"Jan 5, 2020",0,
Malaysia,MYS,"Jan 6, 2020",0,
Malaysia,MYS,"Jan 7, 2020",0,
Malaysia,MYS,"Jan 8, 2020",0,
Malaysia,MYS,"Jan 9, 2020",0,
Malaysia,MYS,"Jan 10, 2020",0,
Malaysia,MYS,"Jan 11, 2020",0,
Malaysia,MYS,"Jan 12, 2020",0,
Malaysia,MYS,"Jan 13, 2020",0,
Malaysia,MYS,"Jan 14, 2020",0,
Malaysia,MYS,"Jan 15, 2020",0,
Malaysia,MYS,"Jan 16, 2020",0,
Malaysia,MYS,"Jan 17, 2020",0,
Malaysia,MYS,"Jan 18, 2020",0,
Malaysia,MYS,"Jan 19, 2020",0,
Malaysia,MYS,"Jan 20, 2020",0,
Malaysia,MYS,"Jan 21, 2020",0,
Malaysia,MYS,"Jan 22, 2020",0,
Malaysia,MYS,"Jan 23, 2020",0,
Malaysia,MYS,"Jan 24, 2020",0,
Malaysia,MYS,"Jan 25, 2020",0.09268986545695271,
Malaysia,MYS,"Jan 26, 2020",0.12358648727593693,
Malaysia,MYS,"Jan 27, 2020",0.12358648727593693,
Malaysia,MYS,"Jan 28, 2020",0.12358648727593693,
Malaysia,MYS,"Jan 29, 2020",0.21627635273288964,
Malaysia,MYS,"Jan 30, 2020",0.21627635273288964,
Malaysia,MYS,"Jan 31, 2020",0.24717297455187387,
Malaysia,MYS,"Feb 1, 2020",0.24717297455187387,
Malaysia,MYS,"Feb 2, 2020",0.24717297455187387,
Malaysia,MYS,"Feb 3, 2020",0.24717297455187387,
Malaysia,MYS,"Feb 4, 2020",0.24717297455187387,
Malaysia,MYS,"Feb 5, 2020",0.3089662181898423,
Malaysia,MYS,"Feb 6, 2020",0.37075946182781083,
Malaysia,MYS,"Feb 7, 2020",0.4325527054657793,
Malaysia,MYS,"Feb 8, 2020",0.4634493272847635,
Malaysia,MYS,"Feb 9, 2020",0.49434594910374774,
Malaysia,MYS,"Feb 10, 2020",0.5561391927417162,
Malaysia,MYS,"Feb 11, 2020",0.5561391927417162,
Malaysia,MYS,"Feb 12, 2020",0.5561391927417162,
Malaysia,MYS,"Feb 13, 2020",0.5561391927417162,
Malaysia,MYS,"Feb 14, 2020",0.5870358145607004,
Malaysia,MYS,"Feb 15, 2020",0.6488290581986689,
Malaysia,MYS,"Feb 16, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 17, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 18, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 19, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 20, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 21, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 22, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 23, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 24, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 25, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 26, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 27, 2020",0.6797256800176531,
Malaysia,MYS,"Feb 28, 2020",0.7106223018366373,
Malaysia,MYS,"Feb 29, 2020",0.7724155454746059,
Malaysia,MYS,"Mar 1, 2020",0.7724155454746059,
Malaysia,MYS,"Mar 2, 2020",0.8960020327505428,
Malaysia,MYS,"Mar 4, 2020",1.1122783854834324,0
Malaysia,MYS,"Mar 5, 2020",1.5448310909492118,1
Malaysia,MYS,"Mar 6, 2020",1.5448310909492118,2
Malaysia,MYS,"Mar 7, 2020",2.5644196109756914,3
Malaysia,MYS,"Mar 8, 2020",2.873385829165534,4
Malaysia,MYS,"Mar 9, 2020",3.058765560079439,5
Malaysia,MYS,"Mar 10, 2020",3.6149047528211553,6
Malaysia,MYS,"Mar 11, 2020",3.985664214648966,7
Malaysia,MYS,"Mar 12, 2020",4.603596651028651,8
Malaysia,MYS,"Mar 13, 2020",4.881666247399509,9
Malaysia,MYS,"Mar 14, 2020",6.086634498339894,10
Malaysia,MYS,"Mar 15, 2020",7.353395992918248,11
Malaysia,MYS,"Mar 16, 2020",13.223754138525251,12
Malaysia,MYS,"Mar 17, 2020",17.08583186589828,13
Malaysia,MYS,"Mar 18, 2020",20.79342648417639,14
Malaysia,MYS,"Mar 19, 2020",24.408331236997544,15
Malaysia,MYS,"Mar 20, 2020",27.80695963708581,16
Malaysia,MYS,"Mar 21, 2020",31.82352047355376,17
Malaysia,MYS,"Mar 22, 2020",36.550703611858346,18
Malaysia,MYS,"Mar 23, 2020",40.35098809559341,19
Malaysia,MYS,"Mar 24, 2020",46.90107192121807,20
Malaysia,MYS,"Mar 25, 2020",50.176113834030396,21
Malaysia,MYS,"Mar 26, 2020",55.490332786895685,22
Malaysia,MYS,"Mar 27, 2020",62.75103891435698,23
Maldives,MDV,"Mar 8, 2020",3.699990010026973,0
Maldives,MDV,"Mar 9, 2020",7.399980020053946,1
Maldives,MDV,"Mar 10, 2020",,2
Maldives,MDV,"Mar 11, 2020",11.09997003008092,3
Maldives,MDV,"Mar 12, 2020",14.799960040107893,4
